"id";"idhotel";"date";"status"
"6687";"223";"27/5/2015";"0"
"6688";"223";"28/5/2015";"1"
"6689";"223";"29/5/2015";"1"
"6690";"223";"30/5/2015";"0"
"6691";"224";"1/5/2015";"1"
"6692";"224";"2/5/2015";"1"
"6693";"224";"3/5/2015";"1"
"6694";"224";"4/5/2015";"1"
"6695";"224";"5/5/2015";"1"
"6696";"224";"6/5/2015";"0"
"6697";"224";"7/5/2015";"0"
"6698";"224";"8/5/2015";"1"
"6699";"224";"9/5/2015";"1"
"6700";"224";"10/5/2015";"1"
"6701";"224";"11/5/2015";"1"
"6702";"224";"12/5/2015";"0"
"6703";"224";"13/5/2015";"1"
"6704";"224";"14/5/2015";"0"
"6705";"224";"15/5/2015";"1"
"6706";"224";"16/5/2015";"1"
"6707";"224";"17/5/2015";"1"
"6708";"224";"18/5/2015";"1"
"6709";"224";"19/5/2015";"1"
"6710";"224";"20/5/2015";"1"
"6711";"224";"21/5/2015";"0"
"6712";"224";"22/5/2015";"1"
"6713";"224";"23/5/2015";"1"
"6714";"224";"24/5/2015";"0"
"6715";"224";"25/5/2015";"1"
"6716";"224";"26/5/2015";"1"
"6717";"224";"27/5/2015";"0"
"6718";"224";"28/5/2015";"0"
"6719";"224";"29/5/2015";"0"
"6720";"224";"30/5/2015";"0"
"6721";"225";"1/5/2015";"0"
"6722";"225";"2/5/2015";"1"
"6723";"225";"3/5/2015";"1"
"6724";"225";"4/5/2015";"1"
"6725";"225";"5/5/2015";"1"
"6726";"225";"6/5/2015";"1"
"6727";"225";"7/5/2015";"1"
"6728";"225";"8/5/2015";"1"
"6729";"225";"9/5/2015";"1"
"6730";"225";"10/5/2015";"1"
"6731";"225";"11/5/2015";"1"
"6732";"225";"12/5/2015";"1"
"6733";"225";"13/5/2015";"0"
"6734";"225";"14/5/2015";"1"
"6735";"225";"15/5/2015";"1"
"6736";"225";"16/5/2015";"0"
"6737";"225";"17/5/2015";"1"
"6738";"225";"18/5/2015";"0"
"6739";"225";"19/5/2015";"0"
"6740";"225";"20/5/2015";"1"
"6741";"225";"21/5/2015";"0"
"6742";"225";"22/5/2015";"0"
"6743";"225";"23/5/2015";"0"
"6744";"225";"24/5/2015";"0"
"6745";"225";"25/5/2015";"0"
"6746";"225";"26/5/2015";"0"
"6747";"225";"27/5/2015";"0"
"6748";"225";"28/5/2015";"0"
"6749";"225";"29/5/2015";"0"
"6750";"225";"30/5/2015";"1"
"6751";"226";"1/5/2015";"1"
"6752";"226";"2/5/2015";"1"
"6753";"226";"3/5/2015";"1"
"6754";"226";"4/5/2015";"1"
"6755";"226";"5/5/2015";"0"
"6756";"226";"6/5/2015";"0"
"6757";"226";"7/5/2015";"0"
"6758";"226";"8/5/2015";"0"
"6759";"226";"9/5/2015";"0"
"6760";"226";"10/5/2015";"1"
"6761";"226";"11/5/2015";"0"
"6762";"226";"12/5/2015";"0"
"6763";"226";"13/5/2015";"1"
"6764";"226";"14/5/2015";"0"
"6765";"226";"15/5/2015";"0"
"6766";"226";"16/5/2015";"1"
"6767";"226";"17/5/2015";"0"
"6768";"226";"18/5/2015";"1"
"6769";"226";"19/5/2015";"0"
"6770";"226";"20/5/2015";"0"
"6771";"226";"21/5/2015";"1"
"6772";"226";"22/5/2015";"1"
"6773";"226";"23/5/2015";"0"
"6774";"226";"24/5/2015";"1"
"6775";"226";"25/5/2015";"1"
"6776";"226";"26/5/2015";"0"
"6777";"226";"27/5/2015";"0"
"6778";"226";"28/5/2015";"1"
"6779";"226";"29/5/2015";"1"
"6780";"226";"30/5/2015";"0"
"6781";"227";"1/5/2015";"1"
"6782";"227";"2/5/2015";"1"
"6783";"227";"3/5/2015";"1"
"6784";"227";"4/5/2015";"1"
"6785";"227";"5/5/2015";"0"
"6786";"227";"6/5/2015";"1"
"6787";"227";"7/5/2015";"1"
"6788";"227";"8/5/2015";"0"
"6789";"227";"9/5/2015";"1"
"6790";"227";"10/5/2015";"1"
"6791";"227";"11/5/2015";"0"
"6792";"227";"12/5/2015";"1"
"6793";"227";"13/5/2015";"0"
"6794";"227";"14/5/2015";"0"
"6795";"227";"15/5/2015";"1"
"6796";"227";"16/5/2015";"0"
"6797";"227";"17/5/2015";"1"
"6798";"227";"18/5/2015";"0"
"6799";"227";"19/5/2015";"0"
"6800";"227";"20/5/2015";"0"
"6801";"227";"21/5/2015";"1"
"6802";"227";"22/5/2015";"1"
"6803";"227";"23/5/2015";"1"
"6804";"227";"24/5/2015";"0"
"6805";"227";"25/5/2015";"0"
"6806";"227";"26/5/2015";"1"
"6807";"227";"27/5/2015";"0"
"6808";"227";"28/5/2015";"0"
"6809";"227";"29/5/2015";"0"
"6810";"227";"30/5/2015";"1"
"6811";"228";"1/5/2015";"0"
"6812";"228";"2/5/2015";"1"
"6813";"228";"3/5/2015";"0"
"6814";"228";"4/5/2015";"0"
"6815";"228";"5/5/2015";"1"
"6816";"228";"6/5/2015";"0"
"6817";"228";"7/5/2015";"0"
"6818";"228";"8/5/2015";"1"
"6819";"228";"9/5/2015";"1"
"6820";"228";"10/5/2015";"1"
"6821";"228";"11/5/2015";"1"
"6822";"228";"12/5/2015";"1"
"6823";"228";"13/5/2015";"1"
"6824";"228";"14/5/2015";"1"
"6825";"228";"15/5/2015";"1"
"6826";"228";"16/5/2015";"1"
"6827";"228";"17/5/2015";"1"
"6828";"228";"18/5/2015";"0"
"6829";"228";"19/5/2015";"1"
"6830";"228";"20/5/2015";"0"
"6831";"228";"21/5/2015";"1"
"6832";"228";"22/5/2015";"0"
"6833";"228";"23/5/2015";"0"
"6834";"228";"24/5/2015";"1"
"6835";"228";"25/5/2015";"1"
"6836";"228";"26/5/2015";"1"
"6837";"228";"27/5/2015";"0"
"6838";"228";"28/5/2015";"0"
"6839";"228";"29/5/2015";"1"
"6840";"228";"30/5/2015";"0"
"6841";"229";"1/5/2015";"1"
"6842";"229";"2/5/2015";"1"
"6843";"229";"3/5/2015";"1"
"6844";"229";"4/5/2015";"1"
"6845";"229";"5/5/2015";"0"
"6846";"229";"6/5/2015";"0"
"6847";"229";"7/5/2015";"1"
"6848";"229";"8/5/2015";"0"
"6849";"229";"9/5/2015";"1"
"6850";"229";"10/5/2015";"1"
"6851";"229";"11/5/2015";"1"
"6852";"229";"12/5/2015";"1"
"6853";"229";"13/5/2015";"0"
"6854";"229";"14/5/2015";"1"
"6855";"229";"15/5/2015";"1"
"6856";"229";"16/5/2015";"1"
"6857";"229";"17/5/2015";"1"
"6858";"229";"18/5/2015";"1"
"6859";"229";"19/5/2015";"1"
"6860";"229";"20/5/2015";"1"
"6861";"229";"21/5/2015";"1"
"6862";"229";"22/5/2015";"1"
"6863";"229";"23/5/2015";"0"
"6864";"229";"24/5/2015";"1"
"6865";"229";"25/5/2015";"0"
"6866";"229";"26/5/2015";"0"
"6867";"229";"27/5/2015";"1"
"6868";"229";"28/5/2015";"1"
"6869";"229";"29/5/2015";"1"
"6870";"229";"30/5/2015";"0"
"6871";"230";"1/5/2015";"0"
"6872";"230";"2/5/2015";"1"
"6873";"230";"3/5/2015";"1"
"6874";"230";"4/5/2015";"1"
"6875";"230";"5/5/2015";"0"
"6876";"230";"6/5/2015";"0"
"6877";"230";"7/5/2015";"1"
"6878";"230";"8/5/2015";"0"
"6879";"230";"9/5/2015";"0"
"6880";"230";"10/5/2015";"1"
"6881";"230";"11/5/2015";"1"
"6882";"230";"12/5/2015";"1"
"6883";"230";"13/5/2015";"0"
"6884";"230";"14/5/2015";"0"
"6885";"230";"15/5/2015";"1"
"6886";"230";"16/5/2015";"1"
"6887";"230";"17/5/2015";"0"
"6888";"230";"18/5/2015";"1"
"6889";"230";"19/5/2015";"1"
"6890";"230";"20/5/2015";"1"
"6891";"230";"21/5/2015";"1"
"6892";"230";"22/5/2015";"0"
"6893";"230";"23/5/2015";"1"
"6894";"230";"24/5/2015";"0"
"6895";"230";"25/5/2015";"1"
"6896";"230";"26/5/2015";"0"
"6897";"230";"27/5/2015";"0"
"6898";"230";"28/5/2015";"0"
"6899";"230";"29/5/2015";"1"
"6900";"230";"30/5/2015";"0"
"6901";"231";"1/5/2015";"0"
"6902";"231";"2/5/2015";"1"
"6903";"231";"3/5/2015";"1"
"6904";"231";"4/5/2015";"0"
"6905";"231";"5/5/2015";"1"
"6906";"231";"6/5/2015";"1"
"6907";"231";"7/5/2015";"1"
"6908";"231";"8/5/2015";"0"
"6909";"231";"9/5/2015";"1"
"6910";"231";"10/5/2015";"1"
"6911";"231";"11/5/2015";"1"
"6912";"231";"12/5/2015";"0"
"6913";"231";"13/5/2015";"0"
"6914";"231";"14/5/2015";"1"
"6915";"231";"15/5/2015";"0"
"6916";"231";"16/5/2015";"1"
"6917";"231";"17/5/2015";"0"
"6918";"231";"18/5/2015";"0"
"6919";"231";"19/5/2015";"0"
"6920";"231";"20/5/2015";"1"
"6921";"231";"21/5/2015";"0"
"6922";"231";"22/5/2015";"1"
"6923";"231";"23/5/2015";"1"
"6924";"231";"24/5/2015";"1"
"6925";"231";"25/5/2015";"0"
"6926";"231";"26/5/2015";"0"
"6927";"231";"27/5/2015";"0"
"6928";"231";"28/5/2015";"1"
"6929";"231";"29/5/2015";"1"
"6930";"231";"30/5/2015";"0"
"6931";"232";"1/5/2015";"0"
"6932";"232";"2/5/2015";"0"
"6933";"232";"3/5/2015";"0"
"6934";"232";"4/5/2015";"1"
"6935";"232";"5/5/2015";"0"
"6936";"232";"6/5/2015";"0"
"6937";"232";"7/5/2015";"0"
"6938";"232";"8/5/2015";"1"
"6939";"232";"9/5/2015";"0"
"6940";"232";"10/5/2015";"1"
"6941";"232";"11/5/2015";"0"
"6942";"232";"12/5/2015";"1"
"6943";"232";"13/5/2015";"1"
"6944";"232";"14/5/2015";"1"
"6945";"232";"15/5/2015";"0"
"6946";"232";"16/5/2015";"0"
"6947";"232";"17/5/2015";"1"
"6948";"232";"18/5/2015";"1"
"6949";"232";"19/5/2015";"0"
"6950";"232";"20/5/2015";"0"
"6951";"232";"21/5/2015";"1"
"6952";"232";"22/5/2015";"0"
"6953";"232";"23/5/2015";"0"
"6954";"232";"24/5/2015";"1"
"6955";"232";"25/5/2015";"0"
"6956";"232";"26/5/2015";"1"
"6957";"232";"27/5/2015";"0"
"6958";"232";"28/5/2015";"1"
"6959";"232";"29/5/2015";"0"
"6960";"232";"30/5/2015";"1"
"6961";"233";"1/5/2015";"0"
"6962";"233";"2/5/2015";"1"
"6963";"233";"3/5/2015";"0"
"6964";"233";"4/5/2015";"0"
"6965";"233";"5/5/2015";"1"
"6966";"233";"6/5/2015";"1"
"6967";"233";"7/5/2015";"1"
"6968";"233";"8/5/2015";"0"
"6969";"233";"9/5/2015";"0"
"6970";"233";"10/5/2015";"0"
"6971";"233";"11/5/2015";"0"
"6972";"233";"12/5/2015";"1"
"6973";"233";"13/5/2015";"1"
"6974";"233";"14/5/2015";"0"
"6975";"233";"15/5/2015";"0"
"6976";"233";"16/5/2015";"1"
"6977";"233";"17/5/2015";"0"
"6978";"233";"18/5/2015";"1"
"6979";"233";"19/5/2015";"0"
"6980";"233";"20/5/2015";"0"
"6981";"233";"21/5/2015";"1"
"6982";"233";"22/5/2015";"0"
"6983";"233";"23/5/2015";"1"
"6984";"233";"24/5/2015";"1"
"6985";"233";"25/5/2015";"0"
"6986";"233";"26/5/2015";"0"
"6987";"233";"27/5/2015";"0"
"6988";"233";"28/5/2015";"1"
"6989";"233";"29/5/2015";"1"
"6990";"233";"30/5/2015";"0"
"6991";"234";"1/5/2015";"1"
"6992";"234";"2/5/2015";"1"
"6993";"234";"3/5/2015";"1"
"6994";"234";"4/5/2015";"1"
"6995";"234";"5/5/2015";"1"
"6996";"234";"6/5/2015";"1"
"6997";"234";"7/5/2015";"0"
"6998";"234";"8/5/2015";"1"
"6999";"234";"9/5/2015";"0"
"7000";"234";"10/5/2015";"0"
"7001";"234";"11/5/2015";"1"
"7002";"234";"12/5/2015";"1"
"7003";"234";"13/5/2015";"0"
"7004";"234";"14/5/2015";"1"
"7005";"234";"15/5/2015";"1"
"7006";"234";"16/5/2015";"0"
"7007";"234";"17/5/2015";"1"
"7008";"234";"18/5/2015";"1"
"7009";"234";"19/5/2015";"0"
"7010";"234";"20/5/2015";"1"
"7011";"234";"21/5/2015";"0"
"7012";"234";"22/5/2015";"0"
"7013";"234";"23/5/2015";"0"
"7014";"234";"24/5/2015";"1"
"7015";"234";"25/5/2015";"0"
"7016";"234";"26/5/2015";"0"
"7017";"234";"27/5/2015";"0"
"7018";"234";"28/5/2015";"1"
"7019";"234";"29/5/2015";"1"
"7020";"234";"30/5/2015";"0"
"7021";"235";"1/5/2015";"0"
"7022";"235";"2/5/2015";"1"
"7023";"235";"3/5/2015";"0"
"7024";"235";"4/5/2015";"1"
"7025";"235";"5/5/2015";"0"
"7026";"235";"6/5/2015";"1"
"7027";"235";"7/5/2015";"0"
"7028";"235";"8/5/2015";"1"
"7029";"235";"9/5/2015";"0"
"7030";"235";"10/5/2015";"1"
"7031";"235";"11/5/2015";"0"
"7032";"235";"12/5/2015";"0"
"7033";"235";"13/5/2015";"1"
"7034";"235";"14/5/2015";"0"
"7035";"235";"15/5/2015";"1"
"7036";"235";"16/5/2015";"1"
"7037";"235";"17/5/2015";"1"
"7038";"235";"18/5/2015";"1"
"7039";"235";"19/5/2015";"1"
"7040";"235";"20/5/2015";"1"
"7041";"235";"21/5/2015";"0"
"7042";"235";"22/5/2015";"1"
"7043";"235";"23/5/2015";"0"
"7044";"235";"24/5/2015";"0"
"7045";"235";"25/5/2015";"0"
"7046";"235";"26/5/2015";"1"
"7047";"235";"27/5/2015";"1"
"7048";"235";"28/5/2015";"1"
"7049";"235";"29/5/2015";"1"
"7050";"235";"30/5/2015";"0"
"7051";"236";"1/5/2015";"0"
"7052";"236";"2/5/2015";"0"
"7053";"236";"3/5/2015";"0"
"7054";"236";"4/5/2015";"1"
"7055";"236";"5/5/2015";"0"
"7056";"236";"6/5/2015";"1"
"7057";"236";"7/5/2015";"1"
"7058";"236";"8/5/2015";"0"
"7059";"236";"9/5/2015";"1"
"7060";"236";"10/5/2015";"1"
"7061";"236";"11/5/2015";"0"
"7062";"236";"12/5/2015";"0"
"7063";"236";"13/5/2015";"1"
"7064";"236";"14/5/2015";"0"
"7065";"236";"15/5/2015";"0"
"7066";"236";"16/5/2015";"1"
"7067";"236";"17/5/2015";"1"
"7068";"236";"18/5/2015";"0"
"7069";"236";"19/5/2015";"0"
"7070";"236";"20/5/2015";"0"
"7071";"236";"21/5/2015";"0"
"7072";"236";"22/5/2015";"1"
"7073";"236";"23/5/2015";"0"
"7074";"236";"24/5/2015";"0"
"7075";"236";"25/5/2015";"0"
"7076";"236";"26/5/2015";"1"
"7077";"236";"27/5/2015";"0"
"7078";"236";"28/5/2015";"1"
"7079";"236";"29/5/2015";"0"
"7080";"236";"30/5/2015";"0"
"7081";"237";"1/5/2015";"0"
"7082";"237";"2/5/2015";"1"
"7083";"237";"3/5/2015";"0"
"7084";"237";"4/5/2015";"0"
"7085";"237";"5/5/2015";"0"
"7086";"237";"6/5/2015";"0"
"7087";"237";"7/5/2015";"1"
"7088";"237";"8/5/2015";"0"
"7089";"237";"9/5/2015";"1"
"7090";"237";"10/5/2015";"0"
"7091";"237";"11/5/2015";"0"
"7092";"237";"12/5/2015";"1"
"7093";"237";"13/5/2015";"1"
"7094";"237";"14/5/2015";"0"
"7095";"237";"15/5/2015";"1"
"7096";"237";"16/5/2015";"1"
"7097";"237";"17/5/2015";"0"
"7098";"237";"18/5/2015";"1"
"7099";"237";"19/5/2015";"0"
"7100";"237";"20/5/2015";"0"
"7101";"237";"21/5/2015";"1"
"7102";"237";"22/5/2015";"0"
"7103";"237";"23/5/2015";"0"
"7104";"237";"24/5/2015";"1"
"7105";"237";"25/5/2015";"1"
"7106";"237";"26/5/2015";"1"
"7107";"237";"27/5/2015";"0"
"7108";"237";"28/5/2015";"0"
"7109";"237";"29/5/2015";"0"
"7110";"237";"30/5/2015";"1"
"7111";"238";"1/5/2015";"0"
"7112";"238";"2/5/2015";"1"
"7113";"238";"3/5/2015";"0"
"7114";"238";"4/5/2015";"1"
"7115";"238";"5/5/2015";"1"
"7116";"238";"6/5/2015";"0"
"7117";"238";"7/5/2015";"1"
"7118";"238";"8/5/2015";"0"
"7119";"238";"9/5/2015";"0"
"7120";"238";"10/5/2015";"0"
"7121";"238";"11/5/2015";"1"
"7122";"238";"12/5/2015";"1"
"7123";"238";"13/5/2015";"0"
"7124";"238";"14/5/2015";"0"
"7125";"238";"15/5/2015";"1"
"7126";"238";"16/5/2015";"0"
"7127";"238";"17/5/2015";"1"
"7128";"238";"18/5/2015";"0"
"7129";"238";"19/5/2015";"0"
"7130";"238";"20/5/2015";"1"
"7131";"238";"21/5/2015";"1"
"7132";"238";"22/5/2015";"0"
"7133";"238";"23/5/2015";"0"
"7134";"238";"24/5/2015";"0"
"7135";"238";"25/5/2015";"1"
"7136";"238";"26/5/2015";"1"
"7137";"238";"27/5/2015";"1"
"7138";"238";"28/5/2015";"1"
"7139";"238";"29/5/2015";"0"
"7140";"238";"30/5/2015";"1"
"7141";"239";"1/5/2015";"0"
"7142";"239";"2/5/2015";"1"
"7143";"239";"3/5/2015";"1"
"7144";"239";"4/5/2015";"1"
"7145";"239";"5/5/2015";"0"
"7146";"239";"6/5/2015";"0"
"7147";"239";"7/5/2015";"1"
"7148";"239";"8/5/2015";"0"
"7149";"239";"9/5/2015";"1"
"7150";"239";"10/5/2015";"0"
"7151";"239";"11/5/2015";"1"
"7152";"239";"12/5/2015";"0"
"7153";"239";"13/5/2015";"1"
"7154";"239";"14/5/2015";"1"
"7155";"239";"15/5/2015";"1"
"7156";"239";"16/5/2015";"0"
"7157";"239";"17/5/2015";"1"
"7158";"239";"18/5/2015";"0"
"7159";"239";"19/5/2015";"0"
"7160";"239";"20/5/2015";"1"
"7161";"239";"21/5/2015";"0"
"7162";"239";"22/5/2015";"1"
"7163";"239";"23/5/2015";"1"
"7164";"239";"24/5/2015";"0"
"7165";"239";"25/5/2015";"1"
"7166";"239";"26/5/2015";"0"
"7167";"239";"27/5/2015";"1"
"7168";"239";"28/5/2015";"0"
"7169";"239";"29/5/2015";"1"
"7170";"239";"30/5/2015";"1"
"7171";"240";"1/5/2015";"1"
"7172";"240";"2/5/2015";"1"
"7173";"240";"3/5/2015";"1"
"7174";"240";"4/5/2015";"1"
"7175";"240";"5/5/2015";"0"
"7176";"240";"6/5/2015";"0"
"7177";"240";"7/5/2015";"1"
"7178";"240";"8/5/2015";"1"
"7179";"240";"9/5/2015";"0"
"7180";"240";"10/5/2015";"1"
"7181";"240";"11/5/2015";"0"
"7182";"240";"12/5/2015";"1"
"7183";"240";"13/5/2015";"0"
"7184";"240";"14/5/2015";"1"
"7185";"240";"15/5/2015";"1"
"7186";"240";"16/5/2015";"0"
"7187";"240";"17/5/2015";"1"
"7188";"240";"18/5/2015";"1"
"7189";"240";"19/5/2015";"1"
"7190";"240";"20/5/2015";"0"
"7191";"240";"21/5/2015";"0"
"7192";"240";"22/5/2015";"1"
"7193";"240";"23/5/2015";"1"
"7194";"240";"24/5/2015";"1"
"7195";"240";"25/5/2015";"0"
"7196";"240";"26/5/2015";"0"
"7197";"240";"27/5/2015";"1"
"7198";"240";"28/5/2015";"1"
"7199";"240";"29/5/2015";"0"
"7200";"240";"30/5/2015";"0"
"7201";"241";"1/5/2015";"0"
"7202";"241";"2/5/2015";"0"
"7203";"241";"3/5/2015";"1"
"7204";"241";"4/5/2015";"0"
"7205";"241";"5/5/2015";"1"
"7206";"241";"6/5/2015";"0"
"7207";"241";"7/5/2015";"0"
"7208";"241";"8/5/2015";"0"
"7209";"241";"9/5/2015";"0"
"7210";"241";"10/5/2015";"0"
"7211";"241";"11/5/2015";"1"
"7212";"241";"12/5/2015";"0"
"7213";"241";"13/5/2015";"1"
"7214";"241";"14/5/2015";"1"
"7215";"241";"15/5/2015";"1"
"7216";"241";"16/5/2015";"0"
"7217";"241";"17/5/2015";"1"
"7218";"241";"18/5/2015";"1"
"7219";"241";"19/5/2015";"0"
"7220";"241";"20/5/2015";"1"
"7221";"241";"21/5/2015";"1"
"7222";"241";"22/5/2015";"1"
"7223";"241";"23/5/2015";"1"
"7224";"241";"24/5/2015";"1"
"7225";"241";"25/5/2015";"1"
"7226";"241";"26/5/2015";"0"
"7227";"241";"27/5/2015";"1"
"7228";"241";"28/5/2015";"1"
"7229";"241";"29/5/2015";"0"
"7230";"241";"30/5/2015";"1"
"7231";"242";"1/5/2015";"0"
"7232";"242";"2/5/2015";"0"
"7233";"242";"3/5/2015";"1"
"7234";"242";"4/5/2015";"0"
"7235";"242";"5/5/2015";"0"
"7236";"242";"6/5/2015";"1"
"7237";"242";"7/5/2015";"1"
"7238";"242";"8/5/2015";"0"
"7239";"242";"9/5/2015";"0"
"7240";"242";"10/5/2015";"1"
"7241";"242";"11/5/2015";"1"
"7242";"242";"12/5/2015";"0"
"7243";"242";"13/5/2015";"0"
"7244";"242";"14/5/2015";"1"
"7245";"242";"15/5/2015";"0"
"7246";"242";"16/5/2015";"0"
"7247";"242";"17/5/2015";"1"
"7248";"242";"18/5/2015";"1"
"7249";"242";"19/5/2015";"0"
"7250";"242";"20/5/2015";"0"
"7251";"242";"21/5/2015";"0"
"7252";"242";"22/5/2015";"1"
"7253";"242";"23/5/2015";"0"
"7254";"242";"24/5/2015";"1"
"7255";"242";"25/5/2015";"1"
"7256";"242";"26/5/2015";"0"
"7257";"242";"27/5/2015";"1"
"7258";"242";"28/5/2015";"1"
"7259";"242";"29/5/2015";"0"
"7260";"242";"30/5/2015";"0"
"7261";"243";"1/5/2015";"0"
"7262";"243";"2/5/2015";"0"
"7263";"243";"3/5/2015";"1"
"7264";"243";"4/5/2015";"1"
"7265";"243";"5/5/2015";"0"
"7266";"243";"6/5/2015";"0"
"7267";"243";"7/5/2015";"1"
"7268";"243";"8/5/2015";"0"
"7269";"243";"9/5/2015";"1"
"7270";"243";"10/5/2015";"1"
"7271";"243";"11/5/2015";"1"
"7272";"243";"12/5/2015";"0"
"7273";"243";"13/5/2015";"0"
"7274";"243";"14/5/2015";"1"
"7275";"243";"15/5/2015";"0"
"7276";"243";"16/5/2015";"0"
"7277";"243";"17/5/2015";"0"
"7278";"243";"18/5/2015";"1"
"7279";"243";"19/5/2015";"1"
"7280";"243";"20/5/2015";"1"
"7281";"243";"21/5/2015";"0"
"7282";"243";"22/5/2015";"1"
"7283";"243";"23/5/2015";"0"
"7284";"243";"24/5/2015";"1"
"7285";"243";"25/5/2015";"0"
"7286";"243";"26/5/2015";"0"
"7287";"243";"27/5/2015";"1"
"7288";"243";"28/5/2015";"1"
"7289";"243";"29/5/2015";"1"
"7290";"243";"30/5/2015";"1"
"7291";"244";"1/5/2015";"0"
"7292";"244";"2/5/2015";"0"
"7293";"244";"3/5/2015";"1"
"7294";"244";"4/5/2015";"0"
"7295";"244";"5/5/2015";"0"
"7296";"244";"6/5/2015";"0"
"7297";"244";"7/5/2015";"0"
"7298";"244";"8/5/2015";"1"
"7299";"244";"9/5/2015";"1"
"7300";"244";"10/5/2015";"1"
"7301";"244";"11/5/2015";"0"
"7302";"244";"12/5/2015";"0"
"7303";"244";"13/5/2015";"1"
"7304";"244";"14/5/2015";"1"
"7305";"244";"15/5/2015";"0"
"7306";"244";"16/5/2015";"0"
"7307";"244";"17/5/2015";"1"
"7308";"244";"18/5/2015";"1"
"7309";"244";"19/5/2015";"1"
"7310";"244";"20/5/2015";"0"
"7311";"244";"21/5/2015";"1"
"7312";"244";"22/5/2015";"1"
"7313";"244";"23/5/2015";"1"
"7314";"244";"24/5/2015";"0"
"7315";"244";"25/5/2015";"0"
"7316";"244";"26/5/2015";"1"
"7317";"244";"27/5/2015";"1"
"7318";"244";"28/5/2015";"0"
"7319";"244";"29/5/2015";"0"
"7320";"244";"30/5/2015";"1"
"7321";"245";"1/5/2015";"1"
"7322";"245";"2/5/2015";"1"
"7323";"245";"3/5/2015";"0"
"7324";"245";"4/5/2015";"1"
"7325";"245";"5/5/2015";"1"
"7326";"245";"6/5/2015";"1"
"7327";"245";"7/5/2015";"0"
"7328";"245";"8/5/2015";"0"
"7329";"245";"9/5/2015";"0"
"7330";"245";"10/5/2015";"1"
"7331";"245";"11/5/2015";"0"
"7332";"245";"12/5/2015";"0"
"7333";"245";"13/5/2015";"1"
"7334";"245";"14/5/2015";"0"
"7335";"245";"15/5/2015";"1"
"7336";"245";"16/5/2015";"1"
"7337";"245";"17/5/2015";"1"
"7338";"245";"18/5/2015";"0"
"7339";"245";"19/5/2015";"0"
"7340";"245";"20/5/2015";"1"
"7341";"245";"21/5/2015";"1"
"7342";"245";"22/5/2015";"0"
"7343";"245";"23/5/2015";"1"
"7344";"245";"24/5/2015";"0"
"7345";"245";"25/5/2015";"0"
"7346";"245";"26/5/2015";"0"
"7347";"245";"27/5/2015";"1"
"7348";"245";"28/5/2015";"1"
"7349";"245";"29/5/2015";"0"
"7350";"245";"30/5/2015";"1"
"7351";"246";"1/5/2015";"0"
"7352";"246";"2/5/2015";"0"
"7353";"246";"3/5/2015";"1"
"7354";"246";"4/5/2015";"0"
"7355";"246";"5/5/2015";"0"
"7356";"246";"6/5/2015";"0"
"7357";"246";"7/5/2015";"0"
"7358";"246";"8/5/2015";"0"
"7359";"246";"9/5/2015";"0"
"7360";"246";"10/5/2015";"0"
"7361";"246";"11/5/2015";"1"
"7362";"246";"12/5/2015";"0"
"7363";"246";"13/5/2015";"0"
"7364";"246";"14/5/2015";"0"
"7365";"246";"15/5/2015";"1"
"7366";"246";"16/5/2015";"0"
"7367";"246";"17/5/2015";"1"
"7368";"246";"18/5/2015";"1"
"7369";"246";"19/5/2015";"0"
"7370";"246";"20/5/2015";"0"
"7371";"246";"21/5/2015";"0"
"7372";"246";"22/5/2015";"1"
"7373";"246";"23/5/2015";"1"
"7374";"246";"24/5/2015";"1"
"7375";"246";"25/5/2015";"0"
"7376";"246";"26/5/2015";"0"
"7377";"246";"27/5/2015";"1"
"7378";"246";"28/5/2015";"0"
"7379";"246";"29/5/2015";"1"
"7380";"246";"30/5/2015";"1"
"7381";"247";"1/5/2015";"1"
"7382";"247";"2/5/2015";"0"
"7383";"247";"3/5/2015";"1"
"7384";"247";"4/5/2015";"0"
"7385";"247";"5/5/2015";"0"
"7386";"247";"6/5/2015";"0"
"7387";"247";"7/5/2015";"0"
"7388";"247";"8/5/2015";"0"
"7389";"247";"9/5/2015";"1"
"7390";"247";"10/5/2015";"0"
"7391";"247";"11/5/2015";"1"
"7392";"247";"12/5/2015";"1"
"7393";"247";"13/5/2015";"1"
"7394";"247";"14/5/2015";"0"
"7395";"247";"15/5/2015";"0"
"7396";"247";"16/5/2015";"1"
"7397";"247";"17/5/2015";"0"
"7398";"247";"18/5/2015";"1"
"7399";"247";"19/5/2015";"0"
"7400";"247";"20/5/2015";"1"
"7401";"247";"21/5/2015";"0"
"7402";"247";"22/5/2015";"0"
"7403";"247";"23/5/2015";"1"
"7404";"247";"24/5/2015";"0"
"7405";"247";"25/5/2015";"0"
"7406";"247";"26/5/2015";"0"
"7407";"247";"27/5/2015";"0"
"7408";"247";"28/5/2015";"1"
"7409";"247";"29/5/2015";"0"
"7410";"247";"30/5/2015";"0"
"7411";"248";"1/5/2015";"1"
"7412";"248";"2/5/2015";"0"
"7413";"248";"3/5/2015";"0"
"7414";"248";"4/5/2015";"0"
"7415";"248";"5/5/2015";"1"
"7416";"248";"6/5/2015";"1"
"7417";"248";"7/5/2015";"0"
"7418";"248";"8/5/2015";"0"
"7419";"248";"9/5/2015";"1"
"7420";"248";"10/5/2015";"0"
"7421";"248";"11/5/2015";"0"
"7422";"248";"12/5/2015";"1"
